id,timestamp,team_id,type,slug,currency_delta,data,internal_data,strong_currency_delta,hint_refunded
4847,2026-01-16 12:08:38.192859-05,54,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4848,2026-01-16 12:08:38.192859-05,54,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4849,2026-01-16 12:08:38.192859-05,55,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4850,2026-01-16 12:08:38.192859-05,55,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4851,2026-01-16 12:08:38.192859-05,56,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4852,2026-01-16 12:08:38.192859-05,56,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4853,2026-01-16 12:08:38.192859-05,57,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4854,2026-01-16 12:08:38.192859-05,57,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4855,2026-01-16 12:08:38.192859-05,58,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4856,2026-01-16 12:08:38.192859-05,58,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4857,2026-01-16 12:08:38.192859-05,67,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4858,2026-01-16 12:08:38.192859-05,67,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4859,2026-01-16 12:08:38.192859-05,100,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4860,2026-01-16 12:08:38.192859-05,100,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4861,2026-01-16 12:08:38.192859-05,101,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4862,2026-01-16 12:08:38.192859-05,101,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4863,2026-01-16 12:08:38.192859-05,133,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4864,2026-01-16 12:08:38.192859-05,133,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4865,2026-01-16 12:08:38.192859-05,134,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4866,2026-01-16 12:08:38.192859-05,134,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4867,2026-01-16 12:08:38.192859-05,135,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4868,2026-01-16 12:08:38.192859-05,135,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4869,2026-01-16 12:08:38.192859-05,166,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4870,2026-01-16 12:08:38.192859-05,166,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4871,2026-01-16 12:08:38.192859-05,199,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4872,2026-01-16 12:08:38.192859-05,199,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4873,2026-01-16 12:08:38.192859-05,232,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4874,2026-01-16 12:08:38.192859-05,232,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4875,2026-01-16 12:08:38.192859-05,265,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4876,2026-01-16 12:08:38.192859-05,265,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4877,2026-01-16 12:08:38.192859-05,266,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4878,2026-01-16 12:08:38.192859-05,266,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4879,2026-01-16 12:08:38.192859-05,267,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4880,2026-01-16 12:08:38.192859-05,267,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4881,2026-01-16 12:08:38.192859-05,298,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4882,2026-01-16 12:08:38.192859-05,298,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4883,2026-01-16 12:08:38.192859-05,331,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4884,2026-01-16 12:08:38.192859-05,331,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4885,2026-01-16 12:08:38.192859-05,332,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4886,2026-01-16 12:08:38.192859-05,332,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4887,2026-01-16 12:08:38.192859-05,364,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4888,2026-01-16 12:08:38.192859-05,364,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4889,2026-01-16 12:08:38.192859-05,365,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4890,2026-01-16 12:08:38.192859-05,365,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4891,2026-01-16 12:08:38.192859-05,397,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4892,2026-01-16 12:08:38.192859-05,397,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4893,2026-01-16 12:08:38.192859-05,430,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4894,2026-01-16 12:08:38.192859-05,430,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4895,2026-01-16 12:08:38.192859-05,463,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4896,2026-01-16 12:08:38.192859-05,463,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4897,2026-01-16 12:08:38.192859-05,496,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4898,2026-01-16 12:08:38.192859-05,496,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4899,2026-01-16 12:08:38.192859-05,497,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4900,2026-01-16 12:08:38.192859-05,497,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4901,2026-01-16 12:08:38.192859-05,498,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4902,2026-01-16 12:08:38.192859-05,498,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4903,2026-01-16 12:08:38.192859-05,499,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4904,2026-01-16 12:08:38.192859-05,499,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4905,2026-01-16 12:08:38.192859-05,500,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4906,2026-01-16 12:08:38.192859-05,500,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4907,2026-01-16 12:08:38.192859-05,501,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4908,2026-01-16 12:08:38.192859-05,501,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4909,2026-01-16 12:08:38.192859-05,529,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4910,2026-01-16 12:08:38.192859-05,529,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4911,2026-01-16 12:08:38.192859-05,562,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4912,2026-01-16 12:08:38.192859-05,562,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4913,2026-01-16 12:08:38.192859-05,563,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4914,2026-01-16 12:08:38.192859-05,563,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4915,2026-01-16 12:08:38.192859-05,564,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4916,2026-01-16 12:08:38.192859-05,564,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4917,2026-01-16 12:08:38.192859-05,595,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4918,2026-01-16 12:08:38.192859-05,595,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4919,2026-01-16 12:08:38.192859-05,596,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4920,2026-01-16 12:08:38.192859-05,596,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4921,2026-01-16 12:08:38.192859-05,628,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4922,2026-01-16 12:08:38.192859-05,628,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4923,2026-01-16 12:08:38.192859-05,629,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4924,2026-01-16 12:08:38.192859-05,629,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4925,2026-01-16 12:08:38.192859-05,661,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4926,2026-01-16 12:08:38.192859-05,661,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4927,2026-01-16 12:08:38.192859-05,662,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4928,2026-01-16 12:08:38.192859-05,662,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4929,2026-01-16 12:08:38.192859-05,663,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4930,2026-01-16 12:08:38.192859-05,663,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4931,2026-01-16 12:08:38.192859-05,664,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4932,2026-01-16 12:08:38.192859-05,664,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4933,2026-01-16 12:08:38.192859-05,665,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4934,2026-01-16 12:08:38.192859-05,665,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4935,2026-01-16 12:08:38.192859-05,666,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4936,2026-01-16 12:08:38.192859-05,666,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4937,2026-01-16 12:08:38.192859-05,667,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4938,2026-01-16 12:08:38.192859-05,667,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4939,2026-01-16 12:08:38.192859-05,668,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4940,2026-01-16 12:08:38.192859-05,668,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4943,2026-01-16 12:08:38.192859-05,727,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4944,2026-01-16 12:08:38.192859-05,727,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4945,2026-01-16 12:08:38.192859-05,760,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4946,2026-01-16 12:08:38.192859-05,760,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4947,2026-01-16 12:08:38.192859-05,761,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4948,2026-01-16 12:08:38.192859-05,761,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4949,2026-01-16 12:08:38.192859-05,793,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4950,2026-01-16 12:08:38.192859-05,793,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4951,2026-01-16 12:08:38.192859-05,794,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4952,2026-01-16 12:08:38.192859-05,794,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4953,2026-01-16 12:08:38.192859-05,795,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4954,2026-01-16 12:08:38.192859-05,795,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4955,2026-01-16 12:08:38.192859-05,796,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4956,2026-01-16 12:08:38.192859-05,796,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4957,2026-01-16 12:08:38.192859-05,797,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4958,2026-01-16 12:08:38.192859-05,797,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4959,2026-01-16 12:08:38.192859-05,798,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4960,2026-01-16 12:08:38.192859-05,798,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4961,2026-01-16 12:08:38.192859-05,800,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4962,2026-01-16 12:08:38.192859-05,800,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4963,2026-01-16 12:08:38.192859-05,801,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4964,2026-01-16 12:08:38.192859-05,801,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4965,2026-01-16 12:08:38.192859-05,802,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4966,2026-01-16 12:08:38.192859-05,802,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4967,2026-01-16 12:08:38.192859-05,803,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4968,2026-01-16 12:08:38.192859-05,803,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4969,2026-01-16 12:08:38.192859-05,804,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4970,2026-01-16 12:08:38.192859-05,804,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4971,2026-01-16 12:08:38.192859-05,805,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4972,2026-01-16 12:08:38.192859-05,805,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4973,2026-01-16 12:08:38.192859-05,806,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4974,2026-01-16 12:08:38.192859-05,806,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4975,2026-01-16 12:08:38.192859-05,807,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4976,2026-01-16 12:08:38.192859-05,807,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4977,2026-01-16 12:08:38.192859-05,808,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4978,2026-01-16 12:08:38.192859-05,808,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4979,2026-01-16 12:08:38.192859-05,809,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4980,2026-01-16 12:08:38.192859-05,809,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4981,2026-01-16 12:08:38.192859-05,810,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4982,2026-01-16 12:08:38.192859-05,810,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4983,2026-01-16 12:08:38.192859-05,811,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
4984,2026-01-16 12:08:38.192859-05,811,task_unlocked,how_to_hunt,0,NULL,NULL,0,NULL
4985,2026-01-16 12:08:38.192859-05,812,round_unlocked,kingdom_of_the_puzzmon,0,NULL,NULL,0,NULL
